Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
1158.0,37.0,Male,Belt,Accessories,66.0,Maryland,M,Charcoal,Fall,4.4,No,Credit Card,Standard,,Yes,11.0,Cash,Quarterly
1159.0,69.0,Male,Belt,Accessories,89.0,Nevada,L,Orange,Summer,4.0,,Venmo,2-Day Shipping,Yes,Yes,41.0,Bank Transfer,Annually
1160.0,66.0,Male,Handbag,Accessories,,New Hampshire,L,Blue,Fall,3.6,No,Debit Card,2-Day Shipping,Yes,Yes,46.0,Venmo,
1161.0,,Male,Scarf,Accessories,42.0,North Dakota,S,Blue,Summer,3.2,No,Cash,,Yes,Yes,9.0,Venmo,Bi-Weekly
1162.0,63.0,Male,Shorts,Clothing,52.0,Oklahoma,S,Orange,Fall,3.1,No,Bank Transfer,2-Day Shipping,Yes,Yes,37.0,PayPal,Monthly
,47.0,Male,Sandals,Footwear,92.0,North Carolina,,Blue,Winter,4.2,No,Venmo,,Yes,Yes,13.0,PayPal,Weekly
1164.0,26.0,Male,Pants,Clothing,56.0,Tennessee,L,White,Summer,3.0,No,Credit Card,2-Day Shipping,Yes,Yes,24.0,Debit Card,Monthly
1165.0,68.0,Male,,Clothing,96.0,Montana,M,Green,Winter,4.2,No,Credit Card,Standard,Yes,Yes,47.0,PayPal,
1166.0,51.0,Male,T-shirt,,64.0,Wisconsin,M,Silver,Winter,2.9,No,Cash,Next Day Air,Yes,Yes,21.0,Venmo,Every 3 Months
1167.0,48.0,Male,Dress,Clothing,48.0,Connecticut,S,Lavender,Winter,3.7,No,Cash,Store Pickup,Yes,Yes,,,Fortnightly
1168.0,60.0,Male,Socks,Clothing,83.0,New Jersey,XL,Beige,Summer,3.6,,PayPal,Free Shipping,,Yes,16.0,PayPal,Quarterly
1169.0,68.0,Male,Scarf,Accessories,91.0,Mississippi,L,Violet,,3.6,No,PayPal,Standard,Yes,Yes,37.0,Debit Card,Fortnightly
1170.0,25.0,Male,Backpack,Accessories,94.0,,S,Gray,Fall,4.5,,Venmo,2-Day Shipping,Yes,Yes,3.0,Cash,Annually
1171.0,57.0,Male,Skirt,Clothing,62.0,Illinois,S,Red,Spring,3.2,No,Bank Transfer,Express,Yes,Yes,33.0,Cash,Bi-Weekly
1172.0,41.0,Male,Socks,Clothing,55.0,Louisiana,M,Lavender,Spring,,No,Bank Transfer,Next Day Air,Yes,Yes,15.0,Debit Card,Annually
1173.0,59.0,,Coat,Outerwear,68.0,Oregon,L,Peach,Spring,4.6,No,Credit Card,Store Pickup,Yes,Yes,42.0,Bank Transfer,Bi-Weekly
1174.0,44.0,Male,Jewelry,Accessories,76.0,South Dakota,M,Indigo,Winter,2.5,No,Credit Card,Express,Yes,Yes,42.0,Cash,Bi-Weekly
1175.0,42.0,Male,Backpack,Accessories,31.0,Michigan,M,Black,Winter,4.3,No,Cash,Express,Yes,Yes,19.0,Bank Transfer,Bi-Weekly
1176.0,35.0,Male,Belt,Accessories,81.0,New Jersey,M,Beige,Spring,4.1,No,Credit Card,Store Pickup,Yes,Yes,26.0,PayPal,Quarterly
1177.0,36.0,Male,Dress,Clothing,83.0,Oregon,M,Red,Winter,4.6,No,Credit Card,Free Shipping,Yes,Yes,39.0,PayPal,Quarterly
1178.0,54.0,Male,Skirt,Clothing,21.0,Iowa,M,Black,Spring,4.8,No,Cash,Standard,,Yes,24.0,,
1179.0,37.0,Male,Dress,Clothing,22.0,South Carolina,M,Teal,,4.9,No,Credit Card,Express,Yes,Yes,23.0,Debit Card,Annually
1180.0,20.0,Male,,Clothing,33.0,Indiana,M,Blue,Summer,2.8,No,,Free Shipping,Yes,,44.0,Bank Transfer,Annually
1181.0,,Male,Skirt,,23.0,Oregon,S,Beige,Spring,4.9,No,Cash,Standard,Yes,Yes,34.0,Cash,Monthly
1182.0,61.0,Male,Shorts,Clothing,96.0,New York,L,Teal,Summer,3.5,No,Cash,Free Shipping,Yes,Yes,43.0,Bank Transfer,Quarterly
1183.0,37.0,Male,Jewelry,Accessories,21.0,,M,Maroon,Spring,3.8,No,Debit Card,Express,Yes,Yes,45.0,PayPal,Quarterly
1184.0,23.0,Male,Pants,Clothing,39.0,Louisiana,M,Yellow,,4.5,No,,2-Day Shipping,Yes,Yes,4.0,Credit Card,Weekly
1185.0,,Male,,Accessories,,South Carolina,S,,Fall,3.4,No,,Express,,Yes,19.0,Credit Card,Annually
1186.0,,Male,Jeans,Clothing,64.0,Maine,M,Magenta,Spring,3.9,No,Debit Card,Standard,Yes,Yes,29.0,Credit Card,Monthly
1187.0,63.0,Male,Jeans,Clothing,68.0,Indiana,M,Beige,Summer,4.1,No,Cash,2-Day Shipping,Yes,,27.0,Credit Card,Annually
1188.0,56.0,Male,Hat,Accessories,,Iowa,L,Maroon,Fall,3.0,No,Cash,Express,Yes,Yes,37.0,Credit Card,Every 3 Months
1189.0,68.0,Male,Blouse,Clothing,29.0,Mississippi,M,Magenta,Summer,3.3,No,Credit Card,Next Day Air,Yes,Yes,11.0,Credit Card,Weekly
1190.0,64.0,Male,Shirt,Clothing,97.0,Arkansas,XL,Teal,Summer,4.9,No,Venmo,Free Shipping,Yes,Yes,28.0,,Annually
1191.0,62.0,Male,Shirt,Clothing,45.0,South Carolina,,Orange,Winter,4.3,No,Bank Transfer,Next Day Air,Yes,Yes,31.0,Credit Card,Weekly
1192.0,34.0,Male,,Clothing,70.0,Indiana,L,Charcoal,Winter,4.1,No,Debit Card,,Yes,Yes,,Venmo,
1193.0,49.0,Male,Coat,Outerwear,56.0,Florida,M,Turquoise,Summer,4.0,No,PayPal,2-Day Shipping,Yes,Yes,42.0,Venmo,Quarterly
1194.0,40.0,Male,Jacket,Outerwear,55.0,Alaska,L,Pink,Fall,5.0,No,Venmo,,Yes,Yes,18.0,Credit Card,Fortnightly
1195.0,,Male,Hoodie,Clothing,46.0,New York,S,Teal,Winter,3.1,No,Debit Card,2-Day Shipping,,Yes,6.0,Credit Card,Fortnightly
1196.0,25.0,Male,Scarf,Accessories,95.0,Texas,M,White,Winter,4.0,No,Cash,2-Day Shipping,,Yes,33.0,Venmo,
1197.0,30.0,Male,Belt,Accessories,88.0,North Dakota,M,Maroon,Winter,3.2,No,PayPal,,Yes,Yes,13.0,Bank Transfer,
1198.0,54.0,Male,Sneakers,Footwear,92.0,Vermont,,Violet,Fall,3.9,No,Debit Card,Standard,Yes,Yes,26.0,PayPal,Annually
1199.0,40.0,Male,,Clothing,49.0,New Jersey,M,Brown,Summer,3.9,No,Bank Transfer,2-Day Shipping,Yes,Yes,17.0,Cash,Annually
1200.0,,Male,Sandals,Footwear,89.0,Maryland,M,Indigo,Fall,4.5,No,Credit Card,Free Shipping,Yes,Yes,3.0,Debit Card,Weekly
,27.0,Male,Coat,Outerwear,22.0,,XL,Black,Winter,4.4,No,Bank Transfer,Store Pickup,Yes,Yes,7.0,PayPal,Weekly
1202.0,27.0,Male,,Footwear,61.0,Illinois,XL,Black,Summer,3.1,No,Cash,,Yes,Yes,46.0,Venmo,Fortnightly
1203.0,48.0,Male,Scarf,Accessories,,Maryland,,Olive,Spring,2.9,No,Bank Transfer,Standard,Yes,Yes,14.0,Venmo,Every 3 Months
1204.0,40.0,Male,Sneakers,Footwear,,,M,Orange,Winter,3.7,No,Bank Transfer,Free Shipping,Yes,Yes,23.0,Bank Transfer,Annually
1205.0,67.0,Male,Belt,Accessories,94.0,Florida,M,Pink,Spring,3.2,No,Bank Transfer,2-Day Shipping,Yes,Yes,20.0,,Every 3 Months
1206.0,52.0,Male,,Accessories,99.0,,M,Olive,,3.5,,Credit Card,Standard,,Yes,38.0,Bank Transfer,
1207.0,22.0,Male,Handbag,Accessories,59.0,Mississippi,S,Cyan,Fall,3.0,No,Cash,Free Shipping,Yes,Yes,,Venmo,
1208.0,62.0,Male,Boots,Footwear,90.0,Washington,M,White,Summer,4.1,No,Venmo,Next Day Air,Yes,Yes,48.0,Credit Card,
1209.0,20.0,Male,Boots,Footwear,100.0,Wisconsin,S,Red,Winter,2.9,No,Cash,,Yes,Yes,8.0,Debit Card,Annually
1210.0,41.0,Male,Pants,Clothing,62.0,,M,Blue,,3.8,No,PayPal,Next Day Air,Yes,Yes,16.0,Bank Transfer,Monthly
1211.0,34.0,Male,Sunglasses,Accessories,78.0,Missouri,M,Olive,Fall,4.1,No,PayPal,Next Day Air,Yes,Yes,5.0,Cash,Quarterly
1212.0,23.0,Male,Hoodie,,94.0,Oklahoma,M,Green,Spring,4.6,No,Venmo,Store Pickup,Yes,Yes,14.0,Venmo,Every 3 Months
1213.0,32.0,Male,Shoes,,74.0,Pennsylvania,M,Yellow,Summer,2.5,No,Venmo,Free Shipping,Yes,Yes,18.0,Credit Card,Weekly
1214.0,68.0,,Handbag,Accessories,52.0,Kentucky,,Black,Spring,3.7,No,Cash,Express,Yes,Yes,14.0,Debit Card,Every 3 Months
1215.0,30.0,Male,Jacket,Outerwear,81.0,Vermont,M,Blue,Fall,,No,Cash,Free Shipping,Yes,Yes,5.0,Cash,
1216.0,66.0,Male,Blouse,Clothing,,Oregon,L,Pink,Winter,2.6,No,Cash,2-Day Shipping,Yes,Yes,,,Every 3 Months
1217.0,62.0,Male,Pants,Clothing,32.0,Utah,XL,,Summer,3.7,No,PayPal,Free Shipping,Yes,Yes,3.0,Venmo,Every 3 Months
1218.0,50.0,Male,Boots,Footwear,63.0,Nebraska,XL,Cyan,Fall,2.6,No,,Free Shipping,Yes,Yes,12.0,Cash,
1219.0,55.0,Male,Boots,Footwear,79.0,Pennsylvania,M,Cyan,Spring,,No,,Store Pickup,Yes,,43.0,Cash,Every 3 Months
1220.0,19.0,,Sweater,Clothing,23.0,Vermont,M,Gold,Winter,2.5,No,,Next Day Air,Yes,Yes,35.0,Credit Card,Bi-Weekly
1221.0,67.0,Male,Gloves,Accessories,64.0,Kentucky,M,Green,Winter,4.9,No,Bank Transfer,Express,Yes,Yes,36.0,Bank Transfer,Quarterly
1222.0,18.0,Male,Socks,Clothing,69.0,Iowa,M,Red,Winter,4.5,No,Bank Transfer,Standard,Yes,Yes,3.0,Cash,Quarterly
1223.0,58.0,Male,Jeans,Clothing,69.0,Indiana,L,Magenta,,3.4,No,Bank Transfer,Store Pickup,Yes,Yes,27.0,Bank Transfer,Annually
1224.0,69.0,Male,Pants,Clothing,24.0,Kansas,L,Red,Winter,3.9,No,Credit Card,Free Shipping,Yes,Yes,21.0,,Weekly
1225.0,62.0,Male,Shorts,Clothing,50.0,,M,Yellow,Summer,3.7,No,Bank Transfer,Store Pickup,Yes,,18.0,Venmo,Weekly
1226.0,28.0,Male,Gloves,Accessories,97.0,North Carolina,S,Turquoise,Fall,2.6,No,Credit Card,Free Shipping,Yes,Yes,16.0,Debit Card,Weekly
1227.0,53.0,Male,Sandals,Footwear,91.0,Ohio,S,,Fall,3.4,No,PayPal,Store Pickup,Yes,Yes,18.0,Venmo,Bi-Weekly
1228.0,27.0,Male,Blouse,,37.0,Illinois,L,Yellow,Spring,4.9,No,,Store Pickup,Yes,Yes,19.0,Bank Transfer,Bi-Weekly
1229.0,55.0,Male,,Outerwear,55.0,,S,Yellow,Winter,3.9,No,Venmo,Express,Yes,Yes,1.0,Cash,Annually
1230.0,34.0,,Jewelry,Accessories,52.0,Kansas,XL,Maroon,Winter,3.6,No,Venmo,,Yes,Yes,39.0,Bank Transfer,Annually
1231.0,25.0,Male,Hat,,80.0,Illinois,L,Brown,,4.6,No,Debit Card,Standard,Yes,Yes,49.0,Venmo,Monthly
1232.0,66.0,Male,Socks,Clothing,79.0,Pennsylvania,,Gold,Spring,4.0,No,Credit Card,2-Day Shipping,Yes,,43.0,Credit Card,Fortnightly
1233.0,57.0,Male,Handbag,Accessories,,New York,M,Charcoal,Summer,,No,Cash,Free Shipping,Yes,Yes,31.0,Debit Card,Every 3 Months
1234.0,46.0,Male,Pants,Clothing,73.0,,L,Beige,Winter,3.5,No,Cash,Next Day Air,,Yes,40.0,Venmo,Every 3 Months
1235.0,,Male,Gloves,Accessories,,,M,Indigo,Fall,4.1,No,Cash,Store Pickup,Yes,Yes,2.0,Bank Transfer,Bi-Weekly
1236.0,23.0,Male,Sweater,Clothing,22.0,Idaho,M,Red,Spring,3.0,No,Bank Transfer,Store Pickup,Yes,Yes,46.0,PayPal,Every 3 Months
,42.0,Male,Hat,Accessories,68.0,New Mexico,M,White,Summer,4.4,No,,Store Pickup,Yes,Yes,35.0,Debit Card,Every 3 Months
1238.0,25.0,Male,Dress,Clothing,92.0,Michigan,S,Charcoal,Spring,,No,Credit Card,2-Day Shipping,Yes,Yes,42.0,Credit Card,Quarterly
1239.0,55.0,,Pants,Clothing,77.0,Wyoming,M,Violet,Winter,,No,PayPal,Express,Yes,,3.0,Venmo,Fortnightly
1240.0,,Male,Coat,Outerwear,37.0,New Jersey,XL,Magenta,Spring,,No,PayPal,Standard,Yes,Yes,32.0,Debit Card,Every 3 Months
,41.0,Male,Scarf,,79.0,New Jersey,L,White,Winter,2.9,No,Debit Card,Store Pickup,Yes,Yes,,Debit Card,Annually
,58.0,Male,Hoodie,,51.0,Hawaii,XL,Pink,Winter,3.1,No,Cash,,Yes,Yes,34.0,Credit Card,Weekly
1243.0,56.0,Male,Socks,Clothing,27.0,Nevada,M,Lavender,Summer,4.0,No,Bank Transfer,Next Day Air,Yes,Yes,15.0,Bank Transfer,Quarterly
1244.0,25.0,Male,Blouse,Clothing,23.0,,S,Pink,Spring,3.0,No,,Store Pickup,Yes,,,Debit Card,Annually
1245.0,70.0,Male,Socks,Clothing,76.0,Indiana,S,Silver,Summer,3.9,No,Cash,2-Day Shipping,Yes,Yes,2.0,Cash,Monthly
1246.0,,Male,Dress,Clothing,31.0,New York,M,Violet,,3.4,No,Bank Transfer,Standard,Yes,Yes,30.0,Bank Transfer,Weekly
1247.0,27.0,Male,Hoodie,Clothing,60.0,Louisiana,M,Charcoal,Winter,2.7,No,Credit Card,Standard,,Yes,27.0,Cash,
1248.0,65.0,Male,T-shirt,Clothing,99.0,Virginia,M,Charcoal,Spring,3.5,No,Bank Transfer,Express,Yes,Yes,,Venmo,
1249.0,62.0,Male,Hat,Accessories,37.0,Wisconsin,,Red,Winter,3.0,No,Credit Card,Free Shipping,Yes,Yes,8.0,Credit Card,Annually
1250.0,62.0,Male,Boots,Footwear,,Oregon,,Peach,Winter,4.5,,PayPal,Express,Yes,,48.0,Venmo,Fortnightly
1251.0,52.0,Male,,Clothing,26.0,,XL,Purple,Winter,4.1,,Cash,Free Shipping,Yes,Yes,24.0,Cash,Monthly
,56.0,Male,Shorts,Clothing,,Indiana,XL,,Spring,5.0,No,Debit Card,Next Day Air,Yes,Yes,43.0,Credit Card,Monthly
,28.0,Male,Sandals,Footwear,,Massachusetts,L,,Fall,4.0,,Venmo,Standard,Yes,Yes,8.0,,Quarterly
1254.0,39.0,Male,Sandals,Footwear,23.0,Montana,XL,Red,Winter,4.9,No,Venmo,Express,Yes,Yes,49.0,PayPal,Annually
1255.0,54.0,Male,Sneakers,Footwear,56.0,California,,Black,Spring,3.3,No,Cash,2-Day Shipping,,Yes,2.0,Credit Card,Bi-Weekly
1256.0,30.0,Male,Hat,,68.0,Indiana,M,Peach,Fall,4.1,No,Credit Card,Standard,Yes,Yes,38.0,Cash,Fortnightly
1257.0,45.0,,,Outerwear,48.0,West Virginia,S,,Winter,3.6,No,Cash,Express,Yes,Yes,4.0,,Fortnightly
1258.0,68.0,Male,Dress,,67.0,Minnesota,L,,Spring,3.0,,Cash,Free Shipping,Yes,,31.0,Cash,Every 3 Months
1259.0,47.0,Male,Boots,,87.0,Ohio,XL,Gold,Spring,4.1,No,Debit Card,2-Day Shipping,Yes,Yes,34.0,Debit Card,Every 3 Months
1260.0,68.0,Male,Skirt,Clothing,64.0,Minnesota,M,Turquoise,,3.9,No,Bank Transfer,,Yes,Yes,45.0,Credit Card,Monthly
1261.0,,Male,Shirt,Clothing,93.0,Virginia,XL,Green,Spring,4.1,No,,Store Pickup,Yes,Yes,30.0,Debit Card,Quarterly
1262.0,20.0,Male,Shirt,Clothing,29.0,Connecticut,L,Maroon,Summer,2.8,No,Venmo,Next Day Air,Yes,Yes,2.0,Credit Card,Fortnightly
1263.0,29.0,Male,Boots,Footwear,,Tennessee,L,,,4.8,,Debit Card,Store Pickup,Yes,Yes,44.0,Venmo,Monthly
1264.0,41.0,Male,Hoodie,Clothing,70.0,Delaware,L,Brown,Winter,4.6,No,Bank Transfer,2-Day Shipping,Yes,Yes,1.0,Credit Card,Bi-Weekly
1265.0,52.0,Male,,Clothing,92.0,Vermont,S,Blue,Winter,2.5,No,Venmo,Next Day Air,Yes,Yes,1.0,Venmo,Bi-Weekly
1266.0,32.0,Male,Shirt,,79.0,Louisiana,M,Lavender,Spring,2.7,No,Bank Transfer,Next Day Air,Yes,Yes,27.0,Bank Transfer,Weekly
1267.0,,Male,Blouse,Clothing,31.0,North Dakota,M,Peach,Fall,4.0,No,Cash,Standard,Yes,Yes,14.0,Debit Card,Every 3 Months
1268.0,47.0,Male,T-shirt,Clothing,83.0,Oregon,S,,Spring,2.7,No,Credit Card,Standard,Yes,Yes,41.0,Cash,Weekly
1269.0,23.0,,Jacket,Outerwear,88.0,Idaho,XL,Charcoal,Winter,2.9,No,Venmo,Next Day Air,Yes,Yes,25.0,Debit Card,Bi-Weekly
1270.0,,Male,Jewelry,Accessories,53.0,Vermont,M,Lavender,Spring,3.0,No,PayPal,Standard,Yes,Yes,,PayPal,Quarterly
1271.0,67.0,Male,Hoodie,,98.0,West Virginia,M,Green,Fall,3.3,No,Cash,Standard,Yes,Yes,,,Annually
1272.0,70.0,Male,,Accessories,57.0,Kentucky,S,Gray,Spring,4.3,No,,Store Pickup,,Yes,42.0,PayPal,Annually
1273.0,,Male,Sandals,Footwear,80.0,Wisconsin,M,Orange,Winter,4.4,No,Debit Card,Express,Yes,Yes,16.0,Bank Transfer,Monthly
1274.0,,Male,Jeans,Clothing,29.0,Mississippi,L,Silver,Spring,4.1,No,Cash,Next Day Air,Yes,Yes,32.0,,Every 3 Months
1275.0,54.0,Male,Hat,Accessories,73.0,Missouri,M,Olive,Spring,3.1,No,Cash,2-Day Shipping,,,37.0,PayPal,Quarterly
1276.0,55.0,Male,Sweater,Clothing,32.0,Arkansas,,Turquoise,Fall,4.5,No,PayPal,Standard,,Yes,1.0,PayPal,Monthly
1277.0,51.0,Male,Boots,,68.0,Wyoming,L,Turquoise,,4.8,No,PayPal,Next Day Air,Yes,Yes,37.0,Bank Transfer,Weekly
1278.0,19.0,Male,,Clothing,97.0,Rhode Island,L,Green,Spring,5.0,No,Debit Card,Express,Yes,Yes,5.0,,Quarterly
1279.0,28.0,Male,Shorts,Clothing,98.0,,M,Violet,Fall,2.8,No,Credit Card,Next Day Air,Yes,Yes,31.0,Venmo,
1280.0,63.0,,Hoodie,Clothing,56.0,Maryland,L,Charcoal,,3.7,No,PayPal,Express,Yes,Yes,18.0,Debit Card,Annually
1281.0,30.0,Male,Pants,Clothing,78.0,Georgia,L,White,Winter,4.4,No,PayPal,2-Day Shipping,,Yes,39.0,Venmo,Every 3 Months
1282.0,29.0,Male,Belt,Accessories,81.0,New Jersey,M,Olive,Spring,4.5,No,Cash,Store Pickup,Yes,Yes,8.0,Venmo,Bi-Weekly
1283.0,24.0,Male,Shirt,Clothing,68.0,New Hampshire,L,Violet,Winter,3.0,No,Debit Card,Free Shipping,Yes,Yes,20.0,,Monthly
,69.0,Male,Shirt,Clothing,94.0,Oregon,M,Violet,Winter,3.9,No,Credit Card,,Yes,Yes,23.0,Debit Card,
1285.0,65.0,Male,Dress,Clothing,93.0,Arkansas,M,Black,,3.9,No,Bank Transfer,Express,Yes,Yes,38.0,PayPal,
1286.0,64.0,Male,Gloves,Accessories,99.0,North Carolina,M,Charcoal,Fall,3.5,No,Venmo,Next Day Air,Yes,Yes,45.0,,Fortnightly
1287.0,40.0,Male,Gloves,Accessories,49.0,West Virginia,L,Yellow,Winter,,No,Bank Transfer,Next Day Air,Yes,Yes,44.0,Debit Card,Fortnightly
1288.0,,Male,Jeans,Clothing,28.0,Utah,XL,Blue,,3.4,No,Venmo,Standard,Yes,Yes,20.0,PayPal,Monthly
1289.0,66.0,Male,Belt,Accessories,93.0,South Dakota,,Charcoal,Winter,4.1,No,Venmo,Standard,,Yes,34.0,PayPal,Bi-Weekly
,,Male,,Outerwear,24.0,New Hampshire,M,Red,Fall,2.9,No,Debit Card,Next Day Air,Yes,Yes,10.0,PayPal,Weekly
1291.0,67.0,Male,Skirt,Clothing,35.0,Maryland,M,Indigo,Spring,,No,Cash,Free Shipping,Yes,Yes,3.0,PayPal,Annually
,69.0,Male,Sandals,Footwear,68.0,,S,,,3.2,No,Venmo,2-Day Shipping,Yes,Yes,23.0,Debit Card,Fortnightly
1293.0,26.0,Male,Belt,Accessories,61.0,Kentucky,M,Maroon,Summer,,No,Debit Card,Free Shipping,Yes,,42.0,Bank Transfer,Annually
1294.0,23.0,Male,Sweater,Clothing,74.0,Florida,XL,Yellow,Fall,4.1,No,Bank Transfer,Standard,Yes,Yes,30.0,Debit Card,
1295.0,,Male,Shirt,Clothing,64.0,Texas,,Silver,Summer,4.5,No,Credit Card,Standard,Yes,Yes,21.0,Cash,
1296.0,30.0,Male,Sneakers,Footwear,60.0,New Mexico,M,Olive,Fall,2.8,No,PayPal,Standard,Yes,Yes,50.0,PayPal,Weekly
1297.0,48.0,Male,Jeans,Clothing,29.0,South Dakota,S,,Spring,2.8,No,,Express,Yes,,16.0,Cash,
1298.0,44.0,Male,Sandals,Footwear,85.0,New Jersey,M,Silver,Summer,4.6,No,Debit Card,Standard,,Yes,32.0,,Annually
1299.0,29.0,Male,Pants,Clothing,81.0,Indiana,S,Indigo,Summer,3.0,No,Cash,Free Shipping,,Yes,14.0,Bank Transfer,Fortnightly
1300.0,29.0,Male,Belt,Accessories,23.0,Louisiana,L,Teal,Fall,3.6,No,,2-Day Shipping,Yes,Yes,,Venmo,Bi-Weekly
1301.0,67.0,Male,T-shirt,Clothing,100.0,,M,Charcoal,Spring,4.5,No,Cash,Next Day Air,Yes,,47.0,Credit Card,Every 3 Months
1302.0,42.0,Male,Shirt,Clothing,54.0,Maine,,Orange,Fall,5.0,No,Venmo,,Yes,Yes,21.0,Debit Card,Weekly
1303.0,23.0,Male,Sneakers,Footwear,25.0,Idaho,M,Gold,Fall,2.9,No,Bank Transfer,Next Day Air,Yes,Yes,37.0,Credit Card,Monthly
1304.0,,Male,Blouse,Clothing,32.0,New York,L,Silver,Summer,3.1,No,Venmo,Next Day Air,,Yes,10.0,Credit Card,Annually
1305.0,64.0,Male,Backpack,Accessories,,,S,Orange,Spring,,No,Bank Transfer,2-Day Shipping,Yes,Yes,18.0,PayPal,Every 3 Months
1306.0,31.0,Male,Pants,Clothing,56.0,Mississippi,XL,Peach,Spring,4.5,No,Venmo,Express,Yes,,2.0,PayPal,Every 3 Months
1307.0,54.0,Male,Sweater,Clothing,33.0,,L,Brown,,4.5,No,Cash,Next Day Air,Yes,Yes,40.0,PayPal,Annually
,23.0,Male,Coat,Outerwear,32.0,Missouri,L,Black,Summer,3.1,No,PayPal,Express,Yes,Yes,,,Annually
1309.0,59.0,Male,Dress,,38.0,Rhode Island,L,Red,Summer,4.4,No,Credit Card,,Yes,Yes,14.0,Credit Card,Every 3 Months
1310.0,32.0,Male,Blouse,Clothing,21.0,Hawaii,L,Lavender,Summer,4.7,No,Bank Transfer,Store Pickup,Yes,Yes,41.0,Cash,
1311.0,43.0,Male,Hoodie,,59.0,South Carolina,L,Brown,Winter,3.1,No,Credit Card,Store Pickup,,Yes,38.0,Credit Card,Every 3 Months
1312.0,,Male,Shoes,Footwear,,Tennessee,M,Maroon,Fall,4.2,No,Credit Card,Express,Yes,Yes,12.0,Venmo,Annually
,66.0,Male,T-shirt,Clothing,79.0,Missouri,M,,Winter,,No,,Store Pickup,,Yes,19.0,Bank Transfer,
1314.0,70.0,Male,Shoes,,28.0,Missouri,M,,Summer,2.6,No,Cash,Free Shipping,Yes,Yes,23.0,Credit Card,Bi-Weekly
1315.0,42.0,Male,Boots,,67.0,,S,Magenta,Summer,3.4,No,Venmo,Free Shipping,Yes,Yes,49.0,Debit Card,Annually
1316.0,56.0,Male,Shorts,Clothing,75.0,Mississippi,L,Green,Spring,4.2,No,PayPal,2-Day Shipping,Yes,Yes,29.0,Debit Card,Quarterly
1317.0,28.0,Male,Belt,Accessories,32.0,,,,Spring,4.6,No,PayPal,Standard,Yes,Yes,14.0,Debit Card,Bi-Weekly
1318.0,28.0,Male,Pants,Clothing,43.0,Kentucky,M,Green,Spring,2.8,No,Credit Card,Free Shipping,,Yes,19.0,Cash,Monthly
1319.0,52.0,Male,Shorts,Clothing,93.0,,M,Maroon,Spring,2.7,No,Venmo,Express,Yes,Yes,19.0,Credit Card,Bi-Weekly
,65.0,Male,Sunglasses,Accessories,24.0,Oklahoma,M,Magenta,,4.0,No,,Standard,Yes,Yes,48.0,Bank Transfer,
1321.0,56.0,Male,Hat,Accessories,31.0,California,XL,Teal,Fall,3.1,No,PayPal,,Yes,Yes,19.0,Debit Card,Annually
1322.0,59.0,Male,T-shirt,Clothing,84.0,Missouri,L,Orange,Winter,3.7,No,Credit Card,Express,Yes,Yes,45.0,Bank Transfer,Every 3 Months
1323.0,23.0,Male,Pants,Clothing,74.0,Washington,M,Violet,Winter,4.0,No,Credit Card,Next Day Air,Yes,Yes,17.0,Bank Transfer,Quarterly
1324.0,58.0,Male,Shorts,Clothing,62.0,New York,M,Yellow,Spring,4.6,No,Cash,Standard,Yes,Yes,15.0,Debit Card,Every 3 Months
,39.0,Male,,,77.0,Indiana,S,Orange,Summer,3.8,No,Credit Card,Free Shipping,Yes,Yes,11.0,,Fortnightly
1326.0,28.0,Male,Backpack,Accessories,73.0,,L,Gold,Summer,3.5,,Venmo,Express,Yes,Yes,1.0,,Monthly
1327.0,40.0,Male,Shoes,,50.0,Texas,M,Indigo,Spring,4.6,No,Bank Transfer,Free Shipping,,Yes,17.0,Cash,Monthly
1328.0,,Male,,Outerwear,40.0,,M,Turquoise,,2.8,No,Credit Card,Standard,Yes,Yes,,Cash,Weekly
1329.0,37.0,Male,,Clothing,97.0,Rhode Island,M,Orange,Winter,3.7,No,Debit Card,Standard,Yes,Yes,40.0,Bank Transfer,Weekly
1330.0,,Male,Gloves,Accessories,63.0,Texas,M,Indigo,Fall,3.3,No,PayPal,Express,Yes,Yes,50.0,PayPal,Every 3 Months
1331.0,30.0,Male,Handbag,Accessories,65.0,Vermont,M,Charcoal,Fall,2.9,No,Credit Card,Standard,Yes,Yes,20.0,PayPal,Bi-Weekly
,,Male,Socks,Clothing,91.0,Maryland,M,Lavender,Spring,3.2,No,Credit Card,Standard,Yes,Yes,8.0,PayPal,Bi-Weekly
1333.0,66.0,Male,Hoodie,Clothing,60.0,Alaska,S,Gold,Spring,,No,Bank Transfer,Store Pickup,Yes,Yes,16.0,,Quarterly
1334.0,29.0,,Pants,Clothing,69.0,Idaho,,Lavender,,2.7,No,Cash,Next Day Air,Yes,Yes,9.0,Bank Transfer,Quarterly
1335.0,46.0,Male,Coat,Outerwear,52.0,West Virginia,S,White,Spring,4.2,No,Debit Card,Store Pickup,Yes,Yes,12.0,Venmo,
1336.0,56.0,Male,Boots,Footwear,49.0,Nevada,M,Lavender,Fall,4.8,No,Credit Card,2-Day Shipping,Yes,,26.0,Credit Card,Weekly
1337.0,23.0,Male,Sneakers,Footwear,85.0,Oregon,,Charcoal,Spring,4.8,No,,Store Pickup,Yes,Yes,44.0,Debit Card,Fortnightly
